ch1_mean,ch1_std,ch1_rms,ch1_min,ch1_max,ch1_peak_to_peak,ch1_kurtosis,ch1_skewness,ch1_crest_factor,ch2_mean,ch2_std,ch2_rms,ch2_min,ch2_max,ch2_peak_to_peak,ch2_kurtosis,ch2_skewness,ch2_crest_factor,ch3_mean,ch3_std,ch3_rms,ch3_min,ch3_max,ch3_peak_to_peak,ch3_kurtosis,ch3_skewness,ch3_crest_factor,ch4_mean,ch4_std,ch4_rms,ch4_min,ch4_max,ch4_peak_to_peak,ch4_kurtosis,ch4_skewness,ch4_crest_factor,dataset,file_index,timestamp,quantization_error,label
-0.001968701171875,0.0885143142934321,0.0885362051318025,-0.435,0.505,0.94,0.4423948373689219,-0.0065256364948938,5.703881245446536,-0.0012366699218749,0.0936028626252688,0.0936110316369851,-0.361,0.432,0.7929999999999999,0.1079503161833423,0.1418955408135659,4.614840713118525,-0.001260693359375,0.0993334571082762,0.0993414568487302,-0.686,0.71,1.396,1.725185078693536,-0.0087364985561638,7.147066516992882,-0.0027578125,0.0562304570000421,0.0562980445861021,-0.251,0.237,0.488,0.1093216391985549,-0.0042319060983861,4.458414174788298,2nd_test,569,2004.02.16.09.22.39,0.0766963406576225,0
-0.0019139160156249,0.1668853120693055,0.1668962865344354,-0.808,0.776,1.584,2.3890722982950106,-0.1349700516951401,4.8413300066352605,-0.001356982421875,0.0974254249808082,0.0974348748343444,-0.393,0.403,0.796,0.0828202852633865,0.0919607246162986,4.136096040365742,-0.0019180175781249,0.1043389054710568,0.1043565330313733,-0.693,0.769,1.462,1.308116674732286,-0.0119495139565499,7.368968455108042,-0.0030293457031249,0.0641782610208303,0.0642497169102469,-0.286,0.283,0.569,0.1650647401648552,-0.0202353572794912,4.45138148071646,2nd_test,702,2004.02.17.07.32.39,0.0921362025998744,1
-0.001325390625,0.1349648532078255,0.1349713608945199,-0.688,0.796,1.484,2.25379768583854,-0.1034686882208997,5.897547410936873,-0.001162646484375,0.0972911237220821,0.0972980703917252,-0.396,0.391,0.787,0.0290438454795372,0.1227087168116434,4.0699676612457045,-0.00160673828125,0.1010125409598138,0.1010253188020829,-0.747,0.959,1.706,1.2510617995827689,0.0749259682102069,9.492669870899078,-0.00272509765625,0.0632759011241752,0.0633345547099882,-0.298,0.269,0.567,0.1483408649451409,-0.0048285342216923,4.705172419066494,2nd_test,754,2004.02.17.16.12.39,0.0849987783336375,1
-0.001861181640625,0.0760743867622998,0.0760971505272002,-0.347,0.391,0.738,0.4046983336170258,0.0553139665602651,5.138168739381408,-0.0008675781249999,0.0909711248165291,0.0909752617044188,-0.452,0.483,0.935,0.221416533389275,0.1255107370395474,5.309135592970001,-0.001265283203125,0.0976900285872054,0.0976982222302592,-0.581,0.977,1.5579999999999998,2.1162770492780822,0.0879499014288255,10.000181965311151,-0.0026890625,0.0552964392069222,0.0553617850696105,-0.261,0.251,0.512,0.1478021154586564,0.0013898435848655,4.714443359568531,2nd_test,500,2004.02.15.21.52.39,0.0737097845179914,0
-0.002054443359375,0.0784624556589328,0.0784893475928222,-0.332,0.376,0.708,0.4162216058917836,0.0157188675673837,4.79045897980676,-0.0015310058593749,0.0956996813950048,0.0957119271462385,-0.535,0.5,1.035,0.2673802913817096,0.1427624654291584,5.589689978522553,-0.0013650878906249,0.1021514618309081,0.1021605825117526,-0.728,0.74,1.468,1.6007736968319382,-0.0136562644556348,7.243498243636444,-0.002934912109375,0.0549975133661251,0.0550757676800503,-0.217,0.273,0.49,0.1262438634651679,-0.0503240368853983,4.95680789382678,2nd_test,259,2004.02.14.05.42.39,0.077344898824153,0
-0.00167529296875,0.0815182335270772,0.0815354463034712,-0.483,0.413,0.8959999999999999,0.5666889213621578,0.009621055882152,5.923803963694168,-0.0014719238281249,0.0937359197385323,0.0937474757472667,-0.403,0.427,0.8300000000000001,0.1740596461420387,0.1440700913644862,4.5547893059712,-0.00130244140625,0.1004649140689588,0.1004733562318886,-0.696,0.725,1.4209999999999998,1.3488460736869785,0.0600044400393644,7.215843355720215,-0.0032422363281249,0.0558674068812886,0.0559614085602469,-0.276,0.242,0.518,0.1751888520180293,-0.0220975051093146,4.9319702111845904,2nd_test,512,2004.02.15.23.52.39,0.0765116543647024,0
-0.00244462890625,0.0898811756856558,0.0899144146014697,-0.454,0.432,0.886,0.4496169147110769,-0.0389746566821824,5.049246019197565,-0.0010071289062499,0.0926260297890997,0.0926315049166588,-0.454,0.42,0.874,0.2020839793711761,0.1366783128774178,4.901140280551043,-0.002303076171875,0.0988090008191607,0.0988358376437129,-0.742,0.735,1.477,1.3356225085933815,0.0161785727412014,7.507398304927427,-0.00315693359375,0.055453388548714,0.0555431771800101,-0.249,0.208,0.4569999999999999,0.1708258520956618,-0.0387906580088882,4.48299886030163,2nd_test,580,2004.02.16.11.12.39,0.0759048979821685,0
-0.001489013671875,0.078248852305405,0.0782630183983989,-0.476,0.496,0.972,0.4398804995476126,0.0213900906489869,6.337603764127368,-0.001490771484375,0.0953437357259418,0.0953553896840491,-0.444,0.496,0.94,0.1253816529619897,0.0900479631196236,5.201593760334325,-0.0021984375,0.1003793302376781,0.1004034016675045,-0.498,0.781,1.279,0.9975440280393886,0.0172863171823527,7.778620913448506,-0.002873828125,0.0554939088946522,0.0555682716349896,-0.232,0.251,0.483,0.1519241440251173,0.0277364795699775,4.516966114120343,2nd_test,176,2004.02.13.15.52.39,0.076333447438745,0
-0.002231689453125,0.0756131323441102,0.0756460588577033,-0.371,0.361,0.732,0.3054551986309328,-0.0071186583989406,4.904419418505039,-0.001679833984375,0.0931335020425346,0.0931486502581861,-0.393,0.459,0.8520000000000001,0.1829574678197598,0.1770022912247859,4.927607632776563,-0.002585400390625,0.1008552907855087,0.1008884233924258,-0.688,0.603,1.291,1.2017392825257591,0.0392221956944125,6.81941472429464,-0.00270283203125,0.054392907178736,0.0544600188426679,-0.232,0.21,0.442,0.0837494327283763,-0.0023584485212012,4.2600058708384845,2nd_test,263,2004.02.14.06.22.39,0.0754713227541062,0
-0.0018564453124999,0.076993353364847,0.0770157311954025,-0.383,0.359,0.742,0.3112997957537118,0.007963625337304,4.9730099818605655,-0.001779150390625,0.0937246689989656,0.0937415540466346,-0.349,0.439,0.788,0.1733552682663792,0.1565731065900741,4.683088566858222,-0.001826025390625,0.1014121529311559,0.1014285912889426,-0.691,0.913,1.604,1.786866967898007,-0.0225402457409517,9.001406688081747,-0.002653173828125,0.05432846675084,0.0543932130955634,-0.278,0.227,0.505,0.1602884883983946,0.0042517415353342,5.110931753681674,2nd_test,383,2004.02.15.02.22.39,0.0759364885879948,0
-0.002242138671875,0.1769034305543859,0.1769176388259078,-0.789,0.596,1.385,1.3679778747043594,-0.3393154272723732,4.459702295551997,-0.00137080078125,0.1230079857471126,0.1230156236107582,-0.498,0.459,0.957,0.0742311659727725,-0.0119996436361737,4.048266272028225,-0.00202109375,0.1294025508269542,0.1294183332471437,-0.745,0.791,1.536,0.2364760446903129,-0.0130834196958705,6.111962502896362,-0.002593408203125,0.073592958896394,0.073638640435809,-0.33,0.266,0.5960000000000001,0.2930457667418835,-0.0566807545713868,4.481342920544279,2nd_test,916,2004.02.18.19.12.39,0.1034505652887395,1
-0.00214765625,0.1617988276209282,0.1618130805802639,-0.715,0.732,1.447,1.8622805302434573,-0.1542554143459095,4.523738114190237,-0.001454931640625,0.1022615940291086,0.1022719435595761,-0.376,0.437,0.813,0.1674594895740351,0.1653763269000689,4.27292163213035,-0.000404443359375,0.105934146101881,0.1059349181562228,-0.522,0.864,1.386,0.8091813822466372,0.0567925335337512,8.155950984147628,-0.003140478515625,0.0647855630661822,0.0648616357110224,-0.305,0.266,0.571,0.1934451586864707,-0.0385556643839764,4.702317427734355,2nd_test,864,2004.02.18.10.32.39,0.0912954154084221,1
-0.002490185546875,0.0765534363344586,0.0765939269046304,-0.381,0.369,0.75,0.4165630099460307,-0.0611595149988313,4.974284716716783,-0.0011771484375,0.0951453240098066,0.0951526056362882,-0.503,0.566,1.069,0.1722858300953147,0.1592244837915963,5.948339472252944,-0.0011845703124999,0.1022982657334961,0.1023051239132539,-0.74,0.764,1.504,1.2532962430208163,-0.0201836366824742,7.467856650467859,-0.002703955078125,0.0557164382230559,0.0557820119870924,-0.22,0.232,0.452,0.0642020030984791,-0.0103598215874071,4.159046827667745,2nd_test,101,2004.02.13.03.22.39,0.0769833832284711,0
-0.001567578125,0.1000000596854985,0.1000123454293581,-0.542,0.376,0.918,0.6527158309279764,-0.1563396856453402,5.419330960270424,-0.001964404296875,0.0982863480024008,0.0983059768675873,-0.486,0.449,0.935,0.0550091390010405,0.1253980236310017,4.943748238722767,-0.001088623046875,0.1010508472886419,0.1010567109987784,-0.767,0.649,1.416,1.1275785247544334,0.0158429071890103,7.589797772081477,-0.00292041015625,0.0592449225922084,0.0593168580459004,-0.247,0.291,0.538,0.0741170872187026,0.0255916600479699,4.905856607744012,2nd_test,787,2004.02.17.21.42.39,0.0792181500233877,0
-0.001570068359375,0.0751970657918662,0.0752134550353816,-0.312,0.344,0.6559999999999999,0.3069850202401407,0.005750047966008,4.57364975234289,-0.0009936523437499,0.0951608776519453,0.0951660652778539,-0.42,0.415,0.835,0.2301618683088411,0.1661193253618165,4.413337871743709,-0.001009375,0.1002214735461698,0.100226556349384,-0.762,0.737,1.499,1.7157602948617263,-0.0109744319592064,7.602775429459124,-0.00298759765625,0.0535968015028706,0.0536800043879818,-0.247,0.203,0.45,0.0456473792499037,-0.0010740907227723,4.601340905454514,2nd_test,139,2004.02.13.09.42.39,0.0754873596805529,0
-0.0023245117187499,0.076078573722464,0.0761140771104465,-0.415,0.405,0.8200000000000001,0.4236777373486098,0.0430331988739695,5.452342270305076,-0.001357568359375,0.0922943317765045,0.0923043155541596,-0.396,0.464,0.8600000000000001,0.2211077355322634,0.1071351764069322,5.026850556328765,-0.00174345703125,0.0958090253679432,0.0958248870825058,-0.581,0.803,1.384,1.73543983263823,0.0920054606097119,8.379868992699484,-0.0030687499999999,0.0544162259306105,0.0545026868245387,-0.229,0.281,0.51,0.2248625946236848,-0.0120516850669803,5.155709128606292,2nd_test,494,2004.02.15.20.52.39,0.0736332997176882,0
-0.0020203125,0.0974899252482139,0.0975108567673364,-0.479,0.415,0.8939999999999999,0.5207344685544979,-0.0222609945972763,4.912273523942004,-0.001223974609375,0.0933730964363329,0.0933811182839075,-0.415,0.422,0.837,0.114985876422534,0.0768995489440396,4.519114867659544,-0.002089794921875,0.1000187799424132,0.1000406096741936,-0.654,0.552,1.206,1.0214688125169946,-0.0085145654078888,6.53734520534582,-0.002824609375,0.0566285689742038,0.056698970380312,-0.232,0.256,0.488,0.1491227624635449,0.0412062110999616,4.515073171141351,2nd_test,639,2004.02.16.21.02.39,0.0783524834480877,0
