ch1_mean,ch1_std,ch1_rms,ch1_min,ch1_max,ch1_peak_to_peak,ch1_kurtosis,ch1_skewness,ch1_crest_factor,ch2_mean,ch2_std,ch2_rms,ch2_min,ch2_max,ch2_peak_to_peak,ch2_kurtosis,ch2_skewness,ch2_crest_factor,ch3_mean,ch3_std,ch3_rms,ch3_min,ch3_max,ch3_peak_to_peak,ch3_kurtosis,ch3_skewness,ch3_crest_factor,ch4_mean,ch4_std,ch4_rms,ch4_min,ch4_max,ch4_peak_to_peak,ch4_kurtosis,ch4_skewness,ch4_crest_factor,dataset,file_index,timestamp,quantization_error,label
-0.00209873046875,0.1053039152581744,0.1053248272644263,-0.513,0.537,1.05,0.8239941692202497,-0.0535803275483833,5.098512990168218,0.002402197265625,0.0940402605824037,0.0940709368620796,-0.41,0.405,0.815,0.1589112843653843,0.0786253013385145,4.358413062227236,-0.0013188476562499,0.0985101710734587,0.09851899900051,-0.771,0.776,1.5470000000000002,1.669063712295337,0.0270994032804664,7.876653314231358,-0.002841064453125,0.0580007331180073,0.0580702737160169,-0.251,0.222,0.473,0.1097451585434812,-0.0152788577940626,4.32234918029062,2nd_test,684,2004.02.17.04.32.39,0.0790411419647298,0
-0.00103154296875,0.1635198465507432,0.1635231001934436,-0.75,0.728,1.478,1.797294405900856,-0.1686909341896882,4.586507955806749,-0.00127373046875,0.101671298327806,0.1016792766150937,-0.422,0.518,0.94,0.1015756409732184,0.1253953386781253,5.094450090904868,-1.0302734375000188e-05,0.1045141463086183,0.1045141468164268,-0.571,0.708,1.279,0.6982863942568316,0.0235328177518458,6.774202551132025,-0.003116357421875,0.0641436253562347,0.0642192833767387,-0.3,0.295,0.595,0.215869965551311,-0.0101953258968912,4.67149404697333,2nd_test,863,2004.02.18.10.22.39,0.0911730407201252,1
-0.0018841796875,0.0754888726001154,0.0755123832197822,-0.408,0.349,0.7569999999999999,0.3984273331430605,-0.0275235538185988,5.403087316249764,-0.0015609863281249,0.0940588116563197,0.0940717637153446,-0.374,0.396,0.77,0.1490564029743892,0.0927213881510256,4.209552200956519,-0.0013930664062499,0.1037281866694765,0.1037375406675423,-0.732,0.784,1.516,2.0297368243466547,0.0564074292645245,7.5575340898528,-0.002704541015625,0.0555807615420833,0.0556465236623378,-0.232,0.247,0.479,0.1406452307232095,0.0298658927381709,4.438731905237299,2nd_test,115,2004.02.13.05.42.39,0.0763012525783652,0
-0.001511181640625,0.0764602114662973,0.0764751437227932,-0.361,0.349,0.71,0.414344141995989,-0.0132166094240752,4.720488022929788,-0.0006187499999999,0.0960916720303781,0.0960936641259778,-0.396,0.391,0.787,0.1752988416575394,0.131559883964774,4.1209792924196,-0.000287939453125,0.1025458303173791,0.1025462345706041,-0.576,0.72,1.2959999999999998,1.1975909535207503,0.0783878294159612,7.021223187841685,-0.002960400390625,0.0554559434532748,0.0555349046525302,-0.264,0.271,0.535,0.1876603151263016,-0.0301624659269296,4.879813906059765,2nd_test,137,2004.02.13.09.22.39,0.0770080941712522,0
-0.002077880859375,0.1662928675906602,0.1663058489662664,-0.84,0.864,1.704,2.555336429076207,-0.0506712498724195,5.195247222904703,-0.00081875,0.0977577765249074,0.0977612051002658,-0.374,0.457,0.831,0.1516142386254104,0.1290394958969463,4.674655959146748,-0.002309033203125,0.100947935105157,0.100974339494389,-0.681,0.828,1.509,1.4196611367918257,-0.0123583143453157,8.200103156285667,-0.003032373046875,0.0651778926647694,0.0652483944516309,-0.288,0.271,0.5589999999999999,0.1541381700672124,0.0104117355072534,4.4139017123108255,2nd_test,730,2004.02.17.12.12.39,0.0911258960876654,1
-0.001673779296875,0.0772621430331082,0.0772802709829819,-0.354,0.378,0.732,0.4806387098295492,0.0157454160498199,4.891287196422341,-0.0014930175781249,0.0926018218621171,0.0926138570283727,-0.415,0.396,0.8109999999999999,0.141732576082592,0.1213756604830679,4.480970918513645,-0.001309619140625,0.0995497126972104,0.0995583266251026,-0.657,0.657,1.314,1.4154892453817682,0.0535288559761632,6.599146673762441,-0.00297939453125,0.0546352148739337,0.0547163914754413,-0.247,0.254,0.501,0.1830564853694962,-0.02350626712799,4.64211899115025,2nd_test,416,2004.02.15.07.52.39,0.0748837549714992,0
-0.0017377929687499,0.1562367291158404,0.1562463933958757,-0.937,0.85,1.787,2.986025426473298,-0.2770947793780192,5.996938422891854,-0.002012353515625,0.1090796847749102,0.109098245619559,-0.437,0.417,0.854,0.021472198081359,0.0451147117573046,4.005563953061859,-0.001599462890625,0.109753388640492,0.1097650427030818,-0.688,0.623,1.311,0.5170309855426609,0.0197719303618271,6.267933606647386,-0.0027507812499999,0.0693451547526638,0.0693996922554866,-0.293,0.286,0.579,0.155085648168495,-0.019196963171244,4.221920738742381,2nd_test,890,2004.02.18.14.52.39,0.0911086812757087,1
-0.00220458984375,0.0785222316152539,0.0785531735464503,-0.356,0.349,0.705,0.3618641876245507,-0.0066133725480891,4.531962031870764,-0.001731103515625,0.0936832080266526,0.0936992005598066,-0.479,0.496,0.975,0.2443397512792868,0.1553113805727739,5.293535025180047,-0.001289794921875,0.1006944105197447,0.1007026706739169,-0.981,0.996,1.977,2.810303905373808,0.0586531754971304,9.89050234045167,-0.002594580078125,0.0555786353462602,0.0556391638392811,-0.237,0.244,0.481,0.1192084420693766,-0.0019277309661523,4.385400195812268,2nd_test,304,2004.02.14.13.12.39,0.0756693139294241,0
-0.002123583984375,0.1638229823359712,0.1638367454217478,-0.774,0.801,1.5750000000000002,2.531885326050883,-0.1213566739620217,4.889013132757125,-0.0015458984374999,0.0978273573119806,0.0978395709343872,-0.649,0.435,1.084,0.1879986299455556,0.0758239894689021,6.633307912077783,-0.001191064453125,0.101186247136699,0.1011932569104316,-0.779,0.757,1.536,1.329071704720327,0.0279171331345431,7.698141395743508,-0.0032487792968749,0.0638252296120689,0.0639078594693416,-0.3,0.286,0.586,0.1635330381410491,0.0104833610228695,4.6942583038510906,2nd_test,723,2004.02.17.11.02.39,0.0903974520446616,1
-0.0018132812499999,0.0769650552260709,0.0769864125339254,-0.432,0.356,0.788,0.3960282953144136,-0.048938440253877,5.611379797753533,-0.0014763183593749,0.0938020164326766,0.0938136333521646,-0.496,0.461,0.957,0.289294221539206,0.138125452439845,5.287078031961422,-0.0015378417968749,0.1001896908565742,0.1002014925603811,-0.71,0.645,1.355,1.8389831859347403,-0.0022615915449574,7.08572279564668,-0.0031119140625,0.0540723417220404,0.0541618144861996,-0.266,0.264,0.53,0.1251201700682207,-0.0390369888374975,4.9112091704916105,2nd_test,452,2004.02.15.13.52.39,0.0750716539456103,0
