ch1_mean,ch1_std,ch1_rms,ch1_min,ch1_max,ch1_peak_to_peak,ch1_kurtosis,ch1_skewness,ch1_crest_factor,ch2_mean,ch2_std,ch2_rms,ch2_min,ch2_max,ch2_peak_to_peak,ch2_kurtosis,ch2_skewness,ch2_crest_factor,ch3_mean,ch3_std,ch3_rms,ch3_min,ch3_max,ch3_peak_to_peak,ch3_kurtosis,ch3_skewness,ch3_crest_factor,ch4_mean,ch4_std,ch4_rms,ch4_min,ch4_max,ch4_peak_to_peak,ch4_kurtosis,ch4_skewness,ch4_crest_factor,dataset,file_index,timestamp,quantization_error,label
-0.0020556640625,0.0891545682409538,0.0891782641284789,-0.498,0.366,0.864,0.4000941939036653,0.0276767460325026,5.584320404319018,-0.000924072265625,0.0930535686961469,0.093058156851727,-0.581,0.388,0.969,0.1911202637957627,0.112996743302778,6.243407559849753,-0.001697607421875,0.1001833359149954,0.1001977178683009,-0.735,0.852,1.587,2.13433130985808,-0.016066461800449,8.503187678499414,-0.0031609863281249,0.0565232979775732,0.056611615847175,-0.217,0.242,0.4589999999999999,0.1181145152832918,0.0302784213060432,4.274741082272095,2nd_test,557,2004.02.16.07.22.39,0.0764956791126567,0
-0.002213134765625,0.0766066112298315,0.0766385728573371,-0.356,0.352,0.708,0.373996402556179,0.0098180498053007,4.645180445335921,-0.000766845703125,0.0912620432143176,0.0912652649368004,-0.4,0.444,0.8440000000000001,0.122106631568212,0.1228510485004573,4.864939583560044,-0.00135126953125,0.0994794328831224,0.0994886098812007,-0.789,0.754,1.543,1.7525901169932403,-0.0233118262290535,7.930556080080058,-0.0026021484375,0.054877655253896,0.0549393139987773,-0.222,0.247,0.469,0.1000585010943768,-0.0154421183389252,4.495869751868419,2nd_test,467,2004.02.15.16.22.39,0.0744768689849482,0
-0.00207119140625,0.0762623837929531,0.0762905040986425,-0.386,0.408,0.794,0.3915278701871778,0.044422442062754,5.34797881879393,-0.001202978515625,0.0935169178634289,0.093524654952501,-0.435,0.435,0.87,0.2206913287525465,0.1164255935489151,4.651179950530425,-0.00161201171875,0.0968152474606911,0.0968286668433282,-0.718,0.542,1.26,1.3654079217105988,-0.0311451256274274,7.415159408879718,-0.002869189453125,0.0551291897848608,0.0552038025361761,-0.244,0.212,0.4559999999999999,0.0771150263818092,-0.0317024918100831,4.419985377559492,2nd_test,279,2004.02.14.09.02.39,0.0743781879537629,0
-0.0022400390624999,0.0765144536641916,0.0765472363611597,-0.383,0.381,0.764,0.307565128446384,0.0060064351896387,5.00344647568925,-0.002016455078125,0.0940728060837178,0.0940944150071983,-0.386,0.444,0.8300000000000001,0.2156537983202597,0.1428850145491679,4.718664757746937,-0.002702294921875,0.1002674421518313,0.100303850143031,-0.53,0.574,1.104,1.0335536854350238,0.0583328395795707,5.722611835694903,-0.002549658203125,0.0554039540105249,0.0554625898868158,-0.229,0.281,0.51,0.1949187292465177,0.0040087516644102,5.066478153443226,2nd_test,253,2004.02.14.04.42.39,0.0758928377369056,0
-0.001161962890625,0.0009995548103707,0.0015327320633838,-0.005,0.002,0.007,-1.6097740354671497,0.3170322768004378,3.262148757884753,-0.000701171875,0.0010211429878861,0.0012386989141837,-0.002,0.002,0.004,-1.0940985534953698,-0.2503399043659282,1.6145973613800402,-0.000663623046875,0.0009963237888765,0.00119710343773,-0.005,0.002,0.007,-1.069012350891199,-0.3954494226899888,4.176748506632346,-0.00169521484375,0.0012798683681455,0.0021241036712575,-0.005,0.002,0.007,1.1704938581594888,-0.6591190009716752,2.353934068898702,2nd_test,983,2004.02.19.06.22.39,0.0320564320832438,0
-0.002389208984375,0.0759900835864513,0.0760276339435002,-0.364,0.315,0.679,0.3787525414114188,-0.013967775473019,4.787732842846561,-0.00163671875,0.0941185648913228,0.0941327950581982,-0.442,0.447,0.889,0.1278679655968271,0.1237484152407993,4.748610722956761,-0.001649462890625,0.1016834718235678,0.1016968493608424,-0.835,0.659,1.494,2.2208050112346047,-0.0997500420240608,8.21067717672382,-0.00255341796875,0.0547375028370231,0.0547970269280756,-0.242,0.286,0.528,0.1747594662944531,0.0418472610262323,5.219261263392494,2nd_test,222,2004.02.13.23.32.39,0.0757684903098162,0
-0.00119599609375,0.0778737676943027,0.0778829512894991,-0.359,0.359,0.718,0.3312873267996865,0.0172145170825132,4.60948120290087,-0.001129638671875,0.0925639793542438,0.0925708720787585,-0.408,0.547,0.955,0.2074581752901596,0.10776633820975,5.908986139060113,-0.001260595703125,0.0989725212912093,0.0989805489592052,-0.71,0.74,1.45,1.7788890337928391,-0.0146004273383735,7.476216365475142,-0.00257373046875,0.0549511735805567,0.0550114130558945,-0.249,0.234,0.483,0.1352599426178469,-0.0189369073464235,4.526333467247535,2nd_test,519,2004.02.16.01.02.39,0.0753230355546229,0
-0.0017623046875,0.0761465361377795,0.0761669264418208,-0.369,0.405,0.774,0.5528697268991065,-0.0182213176489012,5.317268516854711,-0.001254638671875,0.0951971651208029,0.09520543243552,-0.459,0.532,0.991,0.2725350886008999,0.0979934439244433,5.587916428558009,-0.00117158203125,0.1042160782689638,0.1042226634385187,-0.791,0.83,1.621,1.58167939303896,0.0011680368316551,7.963718951412671,-0.002949365234375,0.056073441872121,0.0561509540317159,-0.264,0.225,0.489,0.0646508032963835,-0.0373259062436865,4.701612012614824,2nd_test,246,2004.02.14.03.32.39,0.077019576131478,0
-0.002005615234375,0.0788877844588661,0.0789132753679434,-0.325,0.364,0.6890000000000001,0.3564760255027606,0.0683907659629997,4.612658621736199,-0.0009242675781249,0.095781686769756,0.0957861461330166,-0.393,0.393,0.786,0.1346844751907334,0.083810546405634,4.102889779594476,-0.00175927734375,0.1070339705943702,0.1070484279098425,-0.71,0.745,1.455,1.7336051729812525,-0.0223198650017901,6.959466986479133,-0.0028974121093749,0.0559343266657677,0.0560093197288127,-0.269,0.317,0.5860000000000001,0.1850172740601894,0.016862917765479,5.659772365192048,2nd_test,46,2004.02.12.18.12.39,0.0781350223563214,0
-0.002377978515625,0.0795859816181992,0.0796214999353386,-0.369,0.405,0.774,0.3700720103720125,0.0147198336128939,5.086565818576866,-0.00128349609375,0.0934104183218262,0.0934192357776558,-0.354,0.437,0.7909999999999999,0.2162390662515676,0.1153453490239668,4.677837453470633,-0.00201171875,0.1025335985300167,0.1025533316857319,-0.754,0.776,1.53,1.8039115265374983,-0.0956901963874628,7.566794634916738,-0.0029642578125,0.056524150430334,0.0566018233473975,-0.234,0.269,0.503,0.1778142482792111,-0.0455311654125832,4.752497076715031,2nd_test,523,2004.02.16.01.42.39,0.0764241624387692,0
-0.0016568847656249,0.0765543885783683,0.0765723166538297,-0.386,0.359,0.745,0.4935185749376494,-0.0039231208423093,5.04098631023531,-0.0012394042968749,0.0916635947877387,0.0916719735383823,-0.405,0.449,0.8540000000000001,0.097985203704574,0.1095270542996564,4.897898263389183,-0.001516943359375,0.0986797975641294,0.0986914563903741,-0.698,0.544,1.242,1.1001576680302805,-0.0470879020666383,7.072547366531786,-0.00282802734375,0.0545969394426029,0.0546701338498109,-0.244,0.227,0.471,0.0451062354636513,-0.012811026545136,4.463131564042813,2nd_test,437,2004.02.15.11.22.39,0.0746459881102462,0
-0.00191337890625,0.1594169479621516,0.1594284300757122,-0.84,0.828,1.668,2.3122078844081697,-0.2831181648361703,5.268821875720767,-0.0007434570312499,0.1046395440820781,0.104642185155235,-0.442,0.459,0.901,0.0908479983773817,0.0698983521107678,4.386376290926018,-0.00087197265625,0.1078671976991522,0.1078707220508941,-0.581,0.71,1.291,0.644235818733037,0.030405335989933,6.581952790289431,-0.00269150390625,0.0683376972491493,0.0683906796178671,-0.288,0.271,0.5589999999999999,0.1513030669415629,-0.0338557372967526,4.211100132430158,2nd_test,875,2004.02.18.12.22.39,0.0917074191369978,1
-0.002109326171875,0.1088936179498597,0.1089140454078783,-0.645,0.481,1.126,1.0071678875967942,0.0431058963273918,5.922101209064279,-0.001481884765625,0.0976725259634882,0.097683766873247,-0.444,0.461,0.905,0.14570868917981,0.1259002626442729,4.71931022677972,-0.0012059082031249,0.1016806746818932,0.1016878253202386,-0.637,0.696,1.333,0.9174404472216628,0.0185666840439404,6.844477181032135,-0.002942138671875,0.0608425215088188,0.0609136159123362,-0.266,0.254,0.52,0.0987919461089892,0.0604806311126288,4.366839761711843,2nd_test,804,2004.02.18.00.32.39,0.080875560062503,1
-0.002190771484375,0.0775912912593135,0.0776222130513191,-0.439,0.317,0.756,0.4408628476384644,-0.0558593930458422,5.655597576226075,-0.0016274902343749,0.0950802696253086,0.0950941974911423,-0.415,0.4,0.815,0.1329951509850957,0.1146600164756492,4.364093824276625,-0.001543310546875,0.1015191459350601,0.1015308760861843,-0.649,0.652,1.3010000000000002,1.0648674244824656,-0.021038909188214,6.421691854999152,-0.003056884765625,0.0538290610083931,0.0539157894639003,-0.244,0.227,0.471,0.0273747659035459,-0.0275167704917359,4.525575947633045,2nd_test,165,2004.02.13.14.02.39,0.0757626196794918,0
-0.0019873046875,0.1385539913904875,0.1385682427908943,-0.781,0.71,1.491,2.225164410388868,-0.1446606286136689,5.636212051652611,-0.001038525390625,0.0985422990265343,0.0985477713214351,-0.452,0.432,0.884,0.1519629673074884,0.1527628196982912,4.586608037244358,-0.002037353515625,0.1022714831745902,0.1022917742542288,-0.652,0.815,1.467,1.2627445115439908,0.0369298193611406,7.967405061979744,-0.0030732421875,0.0636137791465081,0.0636879715083134,-0.266,0.298,0.5640000000000001,0.1942994367611792,-0.0208261979766524,4.679062512713592,2nd_test,747,2004.02.17.15.02.39,0.0861087379705441,1
-0.0015254882812499,0.0770758804201095,0.0770909751983411,-0.396,0.383,0.779,0.4745222723146702,0.0116624167301807,5.136788047836037,-0.00066494140625,0.0959006059016378,0.0959029111100127,-0.369,0.437,0.806,0.2201445406580089,0.1099159061837284,4.556691709745382,-0.0015823730468749,0.0989568026013745,0.0989694532951803,-0.627,0.664,1.291,1.2033337104071655,-0.0189735030920737,6.709140829674835,-0.002882958984375,0.0552398686503691,0.0553150480521858,-0.254,0.225,0.479,0.0616748779853693,0.0125668856004355,4.591878863700475,2nd_test,244,2004.02.14.03.12.39,0.0760483995817555,0
