ch1_mean,ch1_std,ch1_rms,ch1_min,ch1_max,ch1_peak_to_peak,ch1_kurtosis,ch1_skewness,ch1_crest_factor,ch2_mean,ch2_std,ch2_rms,ch2_min,ch2_max,ch2_peak_to_peak,ch2_kurtosis,ch2_skewness,ch2_crest_factor,ch3_mean,ch3_std,ch3_rms,ch3_min,ch3_max,ch3_peak_to_peak,ch3_kurtosis,ch3_skewness,ch3_crest_factor,ch4_mean,ch4_std,ch4_rms,ch4_min,ch4_max,ch4_peak_to_peak,ch4_kurtosis,ch4_skewness,ch4_crest_factor,dataset,file_index,timestamp,quantization_error,label
-0.0019696289062499,0.0770363858294193,0.0770615609735975,-0.298,0.396,0.694,0.3695245233286552,0.0495777605746917,5.138748748296658,-0.00221240234375,0.0929043259055417,0.0929306649932827,-0.413,0.515,0.928,0.1046021028292378,0.1115082848151819,5.541766004059947,-0.0011548828124999,0.0999043220782171,0.0999109970134356,-0.623,0.583,1.206,1.191568844293232,-0.0390401929081664,6.235549825511056,-0.003284033203125,0.0549343379257695,0.055032411880835,-0.264,0.264,0.528,0.1726538193307063,-0.0518759036370592,4.797172992651271,2nd_test,414,2004.02.15.07.32.39,0.0753382838660902,0
-0.0011597167968749,0.0765049121962385,0.0765137016043736,-0.386,0.391,0.777,0.4724327312404091,0.0049414775347747,5.110195844616408,-0.000956982421875,0.093664148477605,0.0936690371755289,-0.435,0.493,0.928,0.2225668427092908,0.1549468091794169,5.263211994705259,-0.00177197265625,0.1001488119099173,0.1001644867907907,-0.676,0.62,1.296,1.440886497116974,-0.0775815961382811,6.748898952631615,-0.002823681640625,0.054908766800956,0.0549813227342647,-0.242,0.217,0.4589999999999999,0.0419193360009364,-0.0597983978913023,4.401494688755141,2nd_test,325,2004.02.14.16.42.39,0.075051422432663,0
-0.0015153320312499,0.077726225761829,0.0777409956351457,-0.388,0.344,0.732,0.3680421199233374,0.0013370289616362,4.990931706302962,-0.0015135253906249,0.096234534637559,0.0962464358613638,-0.42,0.442,0.862,0.1566551621494887,0.0983672282095081,4.592377847965999,-0.002003857421875,0.1056096135000783,0.1056286225802605,-0.713,0.608,1.321,1.612231805636073,-0.0599626600938713,6.750064353546655,-0.003076416015625,0.0551323174923468,0.0552180837007055,-0.237,0.227,0.4639999999999999,0.0949560451636615,-0.003805751349074,4.292072163900168,2nd_test,26,2004.02.12.14.52.39,0.0775795175113443,0
-0.00229951171875,0.0768453324343715,0.076879729910385,-0.317,0.408,0.725,0.3443925457307482,0.0465007743153889,5.306990548357529,-0.001877783203125,0.0938888396639621,0.093907615682665,-0.381,0.549,0.93,0.1922689946866378,0.1181160888200236,5.846171218416918,-0.002230419921875,0.0989492307994368,0.0989743656146788,-0.583,0.596,1.1789999999999998,0.9572935466525324,0.0461762517958628,6.0217612539623655,-0.0033554199218749,0.0553738236588463,0.0554753926480302,-0.288,0.325,0.613,0.1368213340681161,-0.0151674979352674,5.858453351671436,2nd_test,429,2004.02.15.10.02.39,0.0754580836588834,0
-0.00238818359375,0.1028109009042695,0.1028386345962693,-0.481,0.496,0.977,0.8056773825533741,-0.0213416794891681,4.823090095880856,-0.001550341796875,0.0928995152120881,0.0929124506529029,-0.391,0.483,0.874,0.1218684653865964,0.1138969553809159,5.198442152808621,-0.0018798828125,0.0987351572388795,0.0987530517724642,-0.632,0.637,1.269,1.257175068157686,0.0497450098902438,6.450433566967165,-0.003309619140625,0.0574534779977212,0.0575487246851798,-0.291,0.244,0.5349999999999999,0.0914488076622692,-0.0075839083223595,5.056584686921531,2nd_test,675,2004.02.17.03.02.39,0.0784706569259178,0
-0.001560986328125,0.077220672852702,0.0772364486116537,-0.376,0.344,0.72,0.412106396846204,0.0166870646413019,4.868167901992319,-0.0019346191406249,0.0923769508460246,0.0923972066613927,-0.425,0.493,0.918,0.1368844570023872,0.0948537141736318,5.335659137416968,-0.001637548828125,0.097761081863873,0.097774795798096,-0.742,0.852,1.594,1.8939994196155825,0.0596111078610598,8.713902115946706,-0.002914404296875,0.055722229346083,0.0557983924114586,-0.232,0.217,0.449,0.0906904793301626,-0.0315395608868178,4.157825879374244,2nd_test,404,2004.02.15.05.52.39,0.0743640391397803,0
-0.002210498046875,0.0776264201834281,0.0776578869923034,-0.376,0.393,0.769,0.4890323080068861,0.0040332695110799,5.06065790888553,-0.00145673828125,0.092937644394568,0.0929490604149996,-0.422,0.435,0.857,0.1791280389530256,0.1398563540382811,4.679982756717808,-0.00251494140625,0.0961157900100414,0.09614868704008,-0.54,0.566,1.106,0.933464270464011,0.0064122724148374,5.886715850401301,-0.003103466796875,0.05548596376996,0.055572688270774,-0.261,0.215,0.476,0.1157882192990391,-0.0275248688892754,4.69655163564518,2nd_test,456,2004.02.15.14.32.39,0.0741308637285083,0
-0.00183994140625,0.0765562960904608,0.0765784033227955,-0.405,0.393,0.798,0.5125468703141571,-0.0198512692861485,5.288697366639301,-0.001270361328125,0.0957643419031472,0.0957727675179477,-0.442,0.43,0.872,0.2272487672070258,0.0915597739915651,4.615090609264833,-0.0024341796875,0.1011747109337615,0.1012039888704059,-0.608,0.64,1.248,1.070446703093627,0.0158136113654491,6.323861412352144,-0.003005615234375,0.0557853807794077,0.0558662906558205,-0.251,0.303,0.554,0.1684240943398576,0.0318066703144417,5.4236641888628325,2nd_test,195,2004.02.13.19.02.39,0.0766501023537647,0
-0.0016236328125,0.1092579223747478,0.1092699857470305,-0.53,0.498,1.028,1.1376804821538258,-0.0534147634320147,4.850371274158904,-0.00219697265625,0.09342591833853,0.0934517464055648,-0.376,0.547,0.923,0.1226359528494374,0.108493561276407,5.853288151729759,-0.0010166992187499,0.0982501029462493,0.0982553632442015,-0.62,0.696,1.3159999999999998,1.460441523101534,0.0534220452489574,7.083582788891576,-0.00272021484375,0.0569542548889355,0.0570191785169691,-0.264,0.247,0.511,0.1079695445394204,-0.0230607957705334,4.630021106263436,2nd_test,697,2004.02.17.06.42.39,0.0786438068877898,0
-0.0006234375,0.3257149715216355,0.3257155681690027,-2.28,1.66,3.94,1.5961439154093575,-0.1222707637618923,6.999972438560215,-0.0007155273437499,0.1483604333924702,0.1483621588403904,-0.645,0.579,1.224,-0.0597599019080345,0.0297865560594455,4.347469766125135,-0.0023214843749999,0.1560879599381079,0.1561052226139271,-0.681,0.632,1.3130000000000002,-0.0794315317857212,0.0004525276762612,4.362442130971224,-0.0033373535156249,0.1187441837030707,0.1187910732832937,-0.349,0.481,0.83,0.0465539757043043,0.2691953646240966,4.0491258029873896,2nd_test,969,2004.02.19.04.02.39,0.161813729638564,1
