ch1_mean,ch1_std,ch1_rms,ch1_min,ch1_max,ch1_peak_to_peak,ch1_kurtosis,ch1_skewness,ch1_crest_factor,ch2_mean,ch2_std,ch2_rms,ch2_min,ch2_max,ch2_peak_to_peak,ch2_kurtosis,ch2_skewness,ch2_crest_factor,ch3_mean,ch3_std,ch3_rms,ch3_min,ch3_max,ch3_peak_to_peak,ch3_kurtosis,ch3_skewness,ch3_crest_factor,ch4_mean,ch4_std,ch4_rms,ch4_min,ch4_max,ch4_peak_to_peak,ch4_kurtosis,ch4_skewness,ch4_crest_factor,dataset,file_index,timestamp,quantization_error,label
-0.001652978515625,0.0783901396855338,0.078407565565388,-0.437,0.371,0.808,0.443220644918866,-0.05459562201458,5.573441757096642,-0.0008650390624999,0.0940200228446132,0.0940240021924255,-0.498,0.432,0.93,0.1655354046741788,0.1007608318139931,5.296519913878134,-0.001114794921875,0.0990212426697437,0.0990275177290541,-0.662,0.908,1.57,1.7521061147166923,0.0482300665103194,9.169168538336782,-0.002863330078125,0.0550543279534913,0.055128737383935,-0.249,0.251,0.5,0.1109721360254059,-0.0280421949561217,4.552979297301856,2nd_test,316,2004.02.14.15.12.39,0.0752238460881234,0
-0.00172705078125,0.1047863092961646,0.1048005406489513,-0.469,0.5,0.969,0.8513716239181859,-0.0463869606950372,4.770967753592712,-0.0015078613281249,0.0930391211437399,0.0930513391036602,-0.557,0.43,0.987,0.1842019842294995,0.0866354331862573,5.985942871531485,-0.000814306640625,0.0969157844612626,0.0969192053880286,-0.728,0.759,1.487,1.5142759316713803,-0.0120410405682051,7.831265196133353,-0.002810888671875,0.0566863821950095,0.0567560307058587,-0.203,0.227,0.43,0.0693072782978685,0.0257988197361646,3.9995749733176487,2nd_test,681,2004.02.17.04.02.39,0.0781406708864911,0
-0.00220458984375,0.0785222316152539,0.0785531735464503,-0.356,0.349,0.705,0.3618641876245507,-0.0066133725480891,4.531962031870764,-0.001731103515625,0.0936832080266526,0.0936992005598066,-0.479,0.496,0.975,0.2443397512792868,0.1553113805727739,5.293535025180047,-0.001289794921875,0.1006944105197447,0.1007026706739169,-0.981,0.996,1.977,2.810303905373808,0.0586531754971304,9.89050234045167,-0.002594580078125,0.0555786353462602,0.0556391638392811,-0.237,0.244,0.481,0.1192084420693766,-0.0019277309661523,4.385400195812268,2nd_test,304,2004.02.14.13.12.39,0.0756693139294241,0
-0.0020412109375,0.076457156232485,0.0764843989402414,-0.369,0.354,0.723,0.4036831485979366,0.0095565890482651,4.824513300856055,-0.00116396484375,0.0913186368055832,0.0913260545637853,-0.378,0.471,0.849,0.2592761239573495,0.1004149282635448,5.157345318863846,-0.00234169921875,0.0985768361058717,0.0986046457925538,-0.579,0.664,1.243,1.0841907562129205,0.0789665017085971,6.733962630829797,-0.00310869140625,0.0558230979461298,0.0559095897549114,-0.244,0.244,0.488,0.1804936403703183,-0.0091941431188711,4.364188702962202,2nd_test,344,2004.02.14.19.52.39,0.0746028841802148,0
-0.00199541015625,0.0766641180126145,0.0766900818381604,-0.41,0.422,0.832,0.4040831221348422,0.020313258117192,5.502667227361243,-0.00146103515625,0.0960011130983175,0.0960122301576405,-0.369,0.618,0.987,0.3072513671492447,0.1296759429210746,6.436679983152993,-0.0012791015624999,0.1013818640399951,0.1013899327203211,-0.674,0.781,1.455,1.7440357477361754,0.0878009093146472,7.702934394351014,-0.00288232421875,0.0556131081044344,0.0556877507710403,-0.254,0.234,0.488,0.0863782473402747,0.0112108279512809,4.561146688070732,2nd_test,120,2004.02.13.06.32.39,0.0766785925709303,0
-0.00203896484375,0.0855928340888765,0.085617116425397,-0.398,0.364,0.762,0.4048794403025244,0.0063726409252904,4.648603183712111,-0.001463330078125,0.0923855701784203,0.0923971585716215,-0.43,0.42,0.85,0.3062823433338528,0.1298596479453785,4.653822765145232,-0.001481787109375,0.0960251902798979,0.0960366225006279,-0.518,0.652,1.17,1.4482003748924184,0.0748376173268264,6.789076739854606,-0.00297548828125,0.0558007300085594,0.0558800053686468,-0.234,0.215,0.449,0.1346965855250315,-0.0184135850551767,4.187544336334391,2nd_test,558,2004.02.16.07.32.39,0.0747740720517682,0
-0.002159130859375,0.092069421835565,0.0920947353718068,-0.464,0.43,0.894,0.6274695337680583,-0.0099701932899015,5.038290170677955,-0.00163291015625,0.0934378752653821,0.0934521424563797,-0.41,0.403,0.813,0.1442178038383814,0.1144813622287285,4.387272343028267,-0.001963427734375,0.1010573663293404,0.1010764380945956,-0.71,0.737,1.447,1.4055184625216857,-0.0481570378210562,7.291511393614437,-0.002929345703125,0.0568285991883022,0.0569040486428964,-0.242,0.22,0.4619999999999999,0.0734755223625529,0.0057804651042614,4.252772970767468,2nd_test,583,2004.02.16.11.42.39,0.0782142367102337,0
-0.001607275390625,0.0758597481054054,0.0758767732365898,-0.381,0.386,0.767,0.2798720451744803,-0.013675445464357,5.087195771904191,-0.002260888671875,0.0940930886392779,0.0941202472758419,-0.417,0.461,0.878,0.1951785730915713,0.1552811934860317,4.897989681689119,-0.002067578125,0.1043069544455067,0.1043274442560537,-0.715,0.618,1.333,1.1842489534877885,-0.0089223025553665,6.853421983944149,-0.0026615234375,0.0562308064825602,0.0562937590207609,-0.237,0.239,0.476,0.0904113067602256,-0.0084765982583938,4.245586085441766,2nd_test,248,2004.02.14.03.52.39,0.0770281310122099,0
-0.001753955078125,0.0763811165141181,0.076401252073244,-0.396,0.354,0.75,0.4155701252808761,0.0418661164574156,5.183161129547736,-0.001046240234375,0.0936245450199898,0.0936303906262711,-0.508,0.439,0.947,0.2098816962753567,0.1156139273915217,5.425588813596575,-0.0006689453125,0.0998454267878611,0.0998476676657059,-0.732,0.686,1.418,1.5373777289705872,0.0274218254962321,7.331167738874331,-0.00317587890625,0.0550902714816585,0.0551817380910569,-0.217,0.21,0.427,0.1341659517689737,-0.0080833371141208,3.932460402714933,2nd_test,358,2004.02.14.22.12.39,0.0755052146799809,0
-0.001262939453125,0.076942373002362,0.076952737308668,-0.315,0.393,0.708,0.3559125944069117,0.0106549150688324,5.107030805395728,-0.001812744140625,0.0932899192144574,0.0933075295373282,-0.383,0.391,0.774,0.1445518252482016,0.1286691464451812,4.190444243188197,-0.00213818359375,0.0992978643588668,0.0993208824734884,-0.691,0.684,1.375,1.1799550028555732,0.0321072725699643,6.95724788971232,-0.0029215332031249,0.0560120177987158,0.0560881582345206,-0.232,0.229,0.461,0.1516883985652755,-0.0223395182126573,4.136345483583279,2nd_test,302,2004.02.14.12.52.39,0.0752485469623794,0
