ch1_mean,ch1_std,ch1_rms,ch1_min,ch1_max,ch1_peak_to_peak,ch1_kurtosis,ch1_skewness,ch1_crest_factor,ch2_mean,ch2_std,ch2_rms,ch2_min,ch2_max,ch2_peak_to_peak,ch2_kurtosis,ch2_skewness,ch2_crest_factor,ch3_mean,ch3_std,ch3_rms,ch3_min,ch3_max,ch3_peak_to_peak,ch3_kurtosis,ch3_skewness,ch3_crest_factor,ch4_mean,ch4_std,ch4_rms,ch4_min,ch4_max,ch4_peak_to_peak,ch4_kurtosis,ch4_skewness,ch4_crest_factor,dataset,file_index,timestamp,quantization_error,label
-0.001736865234375,0.0830803548361734,0.0830985081728118,-0.42,0.327,0.747,0.2911308678170452,-0.0267986066400156,5.054242359219167,-0.001190771484375,0.0922607033657213,0.0922683874480616,-0.547,0.442,0.989,0.3780360303755401,0.0993369256762512,5.928357643640197,-0.00089736328125,0.0978971080399158,0.0979012207453895,-0.618,0.549,1.167,1.1078934866460726,-0.0567803189771442,6.312485128259145,-0.00259658203125,0.0566624716319583,0.0567219351722726,-0.327,0.271,0.5980000000000001,0.2932817766567015,-0.0294505634950623,5.764965511157002,2nd_test,535,2004.02.16.03.42.39,0.0758549649496039,0
-0.002174462890625,0.1699246150129791,0.1699385273449545,-0.93,0.903,1.833,2.255060008475886,-0.4507716038414758,5.472567136625472,-0.001133447265625,0.123412252617494,0.1234174574313866,-0.591,0.496,1.087,0.1413164028449274,-0.0633357030007412,4.788625631214087,-0.002233203125,0.1293884609961751,0.1294077317441127,-0.598,0.825,1.423,0.290530534846086,0.0299621839205356,6.375198675338479,-0.00269580078125,0.0769159459167786,0.0769631735190604,-0.378,0.303,0.681,0.4222433802459626,-0.0669669483139714,4.911439883666888,2nd_test,919,2004.02.18.19.42.39,0.1005300360717294,1
-0.002044921875,0.0794376532600419,0.0794639695770196,-0.364,0.349,0.713,0.330437393168955,0.0443539342750777,4.580692380873524,-0.00215263671875,0.0937866336908588,0.0938113346238408,-0.371,0.432,0.8029999999999999,0.1670021931261778,0.1408365776661851,4.604987251568298,-0.002563818359375,0.0997972257091762,0.0998301528789179,-0.85,0.544,1.394,1.3273999136932195,-0.1004390743551086,8.51446156776334,-0.003036083984375,0.0563482684743324,0.0564300023570407,-0.266,0.251,0.517,0.1127331782603882,-0.0333973134415569,4.713804516828936,2nd_test,530,2004.02.16.02.52.39,0.0761480025879519,0
-0.0016488281249999,0.0958712562349331,0.0958854337542986,-0.422,0.461,0.883,0.5675984206307501,-0.0275140762235083,4.80782097911222,-0.001918408203125,0.0920010313981618,0.0920210305764903,-0.393,0.435,0.8280000000000001,0.1182629501203451,0.1018955955640991,4.727180268141955,-0.001287109375,0.1006247199619732,0.1006329514521399,-0.784,1.057,1.841,2.062629244750592,0.0638141383905674,10.503517831256252,-0.002764306640625,0.0567507405083821,0.0568180247760613,-0.237,0.242,0.479,0.1223593392570889,-0.0047651740351289,4.259211772136444,2nd_test,629,2004.02.16.19.22.39,0.0777553444483407,0
-0.00199609375,0.0752476444319269,0.0752741149586795,-0.459,0.415,0.874,0.4514792731300825,-0.0092279881274679,6.097713672832456,-0.002032275390625,0.0930143631974843,0.0930365621908767,-0.374,0.408,0.782,0.1703065183293053,0.1308502703246981,4.385372700665239,-0.0019856445312499,0.1008382154362026,0.1008577635909229,-0.645,0.635,1.28,1.0198624824728109,-0.0050471673562504,6.395144776456792,-0.003151513671875,0.0540309801780225,0.0541228127264453,-0.242,0.227,0.469,0.1835617198229382,-0.019892310025011,4.471312332170854,2nd_test,197,2004.02.13.19.22.39,0.0753690469070987,0
-0.002118603515625,0.0764743870879113,0.0765037277609929,-0.334,0.361,0.6950000000000001,0.4765381440622018,-0.0057696433145599,4.71872431005048,-0.00113310546875,0.0955208770217102,0.0955275974522546,-0.378,0.474,0.852,0.1903074547065077,0.1544776050396076,4.961916897700131,-0.0003154785156249,0.1032248027226707,0.1032252848086558,-0.698,0.774,1.472,2.0678084004142665,0.1441621346978079,7.498162891264782,-0.00304560546875,0.055507071887429,0.0555905634275053,-0.269,0.237,0.506,0.1432680996003097,0.0341072401606434,4.83895077526888,2nd_test,110,2004.02.13.04.52.39,0.0768782448131221,0
-0.0013345214843749,0.0756226824261716,0.0756344567305264,-0.378,0.364,0.742,0.2940289000270888,-0.0148451141499926,4.997722153829389,-0.001224169921875,0.0929967914212259,0.0930048482964228,-0.437,0.466,0.903,0.1927319192535148,0.0805573158892455,5.010491480076022,-0.002890234375,0.1010947177423915,0.1011360242947894,-0.559,0.552,1.1110000000000002,1.0374098413020605,-0.0307668366026424,5.527209556558299,-0.0026703125,0.055793169222886,0.0558570344789378,-0.234,0.205,0.439,0.0251945029342377,0.0157295188418754,4.189266440273441,2nd_test,327,2004.02.14.17.02.39,0.0754281420855718,0
-0.001963330078125,0.1201821890607181,0.1201982247473808,-0.569,0.625,1.194,0.6216526602009442,0.0151375648006303,5.199744017088066,-0.001229345703125,0.1109455040605593,0.1109523148118567,-0.483,0.535,1.018,0.0355167441299988,0.0777238047645273,4.82189128638176,-0.000675146484375,0.1151175833466982,0.1151195631435394,-0.588,0.701,1.289,0.5090312910784425,0.0262331232839359,6.089321231351899,-0.002937548828125,0.0677064807488766,0.0677701758040778,-0.305,0.283,0.588,0.1240623094530364,0.0266991593245366,4.500504777754271,2nd_test,899,2004.02.18.16.22.39,0.0877799526311479,1
-0.00179677734375,0.1537774429566012,0.1537879396152174,-0.815,0.92,1.735,2.3246693265761538,-0.2185143927964665,5.982263643663401,-0.0017583984375,0.1055027552947255,0.105517407757411,-0.386,0.461,0.847,0.0627632979421437,0.1242006255503424,4.368947359429919,-0.0019986328125,0.1095111893098979,0.1095294258050662,-0.654,0.828,1.482,0.9482614002738274,0.0088350497062315,7.5596123498909265,-0.00309453125,0.0669305212673861,0.0670020208708756,-0.3,0.256,0.556,0.1563281103437583,-0.052932559092743,4.477476889445977,2nd_test,879,2004.02.18.13.02.39,0.0905367917471644,1
-0.00196884765625,0.0757391952009507,0.0757647810712949,-0.376,0.369,0.745,0.393678130983552,-0.0116431423541712,4.962727994174759,-0.00164970703125,0.092638387031874,0.0926530748823602,-0.364,0.413,0.7769999999999999,0.0749323232789995,0.1097359102808882,4.45748832966332,-0.00248525390625,0.099187249809339,0.0992183804126974,-0.776,0.728,1.504,1.5209996645621675,-0.0138274675439227,7.821131495640401,-0.003043505859375,0.0548973955208676,0.0549816966170618,-0.278,0.22,0.498,0.1351222196889829,0.0003012440549066,5.056228110441311,2nd_test,370,2004.02.15.00.12.39,0.0745891298198553,0
-0.0014052246093749,0.1691114231490597,0.1691172613771377,-0.82,0.847,1.6669999999999998,2.507133901376002,-0.1168414779399861,5.00835924788393,-0.0008480468749999,0.0969087282822298,0.0969124388341416,-0.334,0.464,0.798,0.1679826629319185,0.1317103045734909,4.787827089867309,-0.001448046875,0.1007107560437516,0.1007211657133506,-0.54,0.588,1.128,0.908697025329047,-0.0324698182674641,5.837899073443926,-0.0029128906249999,0.0646042136681156,0.0646698488901029,-0.281,0.364,0.645,0.1693811752640681,-0.0023664019641272,5.628588998451762,2nd_test,706,2004.02.17.08.12.39,0.0906221427710641,1
-0.001752685546875,0.0760203773412639,0.0760405791517553,-0.339,0.369,0.708,0.4479454656885884,0.0358434139483311,4.852672140472894,-0.0016619628906249,0.0949936574694769,0.0950081948048594,-0.369,0.532,0.901,0.2539670358570585,0.1142243097543967,5.599516979425755,-0.00176494140625,0.1023773753034331,0.1023925875841972,-0.884,0.647,1.531,1.8875397548532409,-0.0533937703667558,8.633437447456389,-0.002814208984375,0.0550892422579752,0.0551610767186938,-0.239,0.259,0.498,0.0812677486045161,-0.0009320199567963,4.695339819346399,2nd_test,108,2004.02.13.04.32.39,0.0765447488662192,0
-0.0024787109375,0.1543522751362757,0.1543721764038333,-0.828,0.742,1.5699999999999998,2.0163595484224395,-0.2166872993386209,5.363660857048559,-0.001350537109375,0.104951655186897,0.1049603443065671,-0.432,0.593,1.025,0.1744754682557769,0.1340085131484849,5.649752808187457,-0.002233740234375,0.109994056143899,0.1100167350107331,-0.706,0.75,1.456,0.845896754520095,-0.018877896866564,6.817144681852388,-0.00324248046875,0.067216314984513,0.0672944773342322,-0.327,0.286,0.613,0.2098314611702871,-0.0419543629898201,4.859239761548722,2nd_test,877,2004.02.18.12.42.39,0.0907030845422658,1
-0.002316162109375,0.1063443018669428,0.1063695216990486,-0.527,0.486,1.013,0.943261495800948,0.0236950137340241,4.954426715258598,-0.001064404296875,0.0978240548413434,0.0978298454568409,-0.454,0.435,0.889,0.1460927035430201,0.0611099540564359,4.640710591694107,-0.001281494140625,0.102498335587258,0.102506346268856,-0.601,0.825,1.426,1.4901047356789006,0.0666257227929911,8.048282179799113,-0.002288818359375,0.0605129847246309,0.060556254918593,-0.273,0.229,0.502,0.1559679786571006,-0.002034495042198,4.50820481488644,2nd_test,802,2004.02.18.00.12.39,0.0805125111458439,1
-0.0014182128906249,0.0781092574784672,0.0781221315098393,-0.369,0.396,0.765,0.4481424372039315,0.0272449517881756,5.068986116246147,-0.0013044921874999,0.0939259367848625,0.0939349950805409,-0.344,0.442,0.786,0.1351201790719587,0.1491366669124081,4.7053816271169095,-0.0014595214843749,0.101371124127151,0.1013816305341634,-0.771,0.977,1.748,1.9802883879914936,-0.0020887833825637,9.63685427865687,-0.003434765625,0.0550803429725734,0.0551873336633959,-0.259,0.247,0.506,0.1197738442264624,-0.0011832944350836,4.693105877791183,2nd_test,299,2004.02.14.12.22.39,0.0760465191508038,0
-0.001513818359375,0.1438586179465465,0.143866582650439,-0.73,0.618,1.348,0.8912405209916154,-0.0508896181569841,5.074145687943731,-0.0014811035156249,0.1160268373552984,0.1160362902470467,-0.435,0.505,0.94,-0.0020422875452084,0.0286165255542702,4.352086738730436,-0.002114111328125,0.1193344741260165,0.1193531992936956,-0.593,0.676,1.269,0.3429476129457405,-0.0540258714602655,5.663861580542008,-0.002930908203125,0.0695068866147123,0.0695686532122451,-0.332,0.305,0.637,0.1090192931771016,0.0304083420619644,4.772264298150747,2nd_test,903,2004.02.18.17.02.39,0.0951703835189999,1
-0.0022435546875,0.1029914682708375,0.1030159020453577,-0.449,0.571,1.02,1.035295589771101,-0.0055498461913283,5.542833568967308,-0.0011640624999999,0.0935670727709999,0.0935743135077009,-0.537,0.393,0.93,0.1720924482384314,0.0932464100949921,5.738754363932015,-0.0023267089843749,0.0994998294670594,0.0995270296887829,-0.75,0.928,1.678,1.6824921420275665,-0.052016399478449,9.324100225762743,-0.003238671875,0.0579668612275999,0.0580572648003137,-0.261,0.208,0.469,0.1498265586814668,-0.0036973171980086,4.495561423591109,2nd_test,655,2004.02.16.23.42.39,0.0790375321731419,0
-0.0019318359375,0.0777935571956996,0.0778175399974196,-0.393,0.342,0.7350000000000001,0.4370585910735878,0.0077250140534917,5.050275297933877,-0.0014171875,0.0955926384042717,0.0956031429268933,-0.393,0.557,0.95,0.208261747955746,0.0882342510677788,5.826168292606295,-0.001551904296875,0.101020428594636,0.1010323482870245,-0.476,0.515,0.991,0.6714352853298808,0.023697382415916,5.097377312579436,-0.003215380859375,0.0556431724858363,0.0557359966122377,-0.261,0.212,0.473,0.1081568030498316,0.0090253880776372,4.682790581661736,2nd_test,168,2004.02.13.14.32.39,0.0770407157659557,0
-0.001768310546875,0.1684841983088115,0.1684934776243671,-0.776,0.793,1.569,2.29543109013067,-0.054797127103794,4.706413632005252,-0.00092978515625,0.0976664332268293,0.0976708589072887,-0.43,0.444,0.874,0.1747177656065166,0.142193407269818,4.545879958083592,-0.00153349609375,0.1025614709494954,0.1025729347030382,-0.588,1.169,1.757,2.011208696220044,0.137042555979744,11.396768585914089,-0.0026775390625,0.0652227966775711,0.0652777329713203,-0.332,0.259,0.591,0.2192428440932454,0.0006189505853743,5.085960937717886,2nd_test,713,2004.02.17.09.22.39,0.0911452304078261,1
-0.0006234375,0.3257149715216355,0.3257155681690027,-2.28,1.66,3.94,1.5961439154093575,-0.1222707637618923,6.999972438560215,-0.0007155273437499,0.1483604333924702,0.1483621588403904,-0.645,0.579,1.224,-0.0597599019080345,0.0297865560594455,4.347469766125135,-0.0023214843749999,0.1560879599381079,0.1561052226139271,-0.681,0.632,1.3130000000000002,-0.0794315317857212,0.0004525276762612,4.362442130971224,-0.0033373535156249,0.1187441837030707,0.1187910732832937,-0.349,0.481,0.83,0.0465539757043043,0.2691953646240966,4.0491258029873896,2nd_test,969,2004.02.19.04.02.39,0.161813729638564,1
-0.0023229003906249,0.093382117695304,0.0934110045523779,-0.5,0.417,0.917,0.4625226492048617,-0.0029152523179089,5.3526883945915005,-0.0018276855468749,0.0938637255271631,0.093881517905799,-0.325,0.447,0.772,0.1073778588513749,0.1304875247230139,4.761320544942183,-0.001511279296875,0.1013609609466458,0.1013722268135638,-0.63,0.911,1.541,1.6101570165196684,0.0790590153439728,8.98668233525595,-0.00276943359375,0.0555931743863494,0.0556621127948019,-0.266,0.217,0.483,0.119667621626041,-0.0231327597533074,4.778834051374026,2nd_test,605,2004.02.16.15.22.39,0.0779361185514113,0
-0.0019430664062499,0.0915979452551865,0.0916185520625121,-0.454,0.449,0.903,0.4773219216195352,-0.0359566767705576,4.955328258028749,-0.001127978515625,0.0938466630750804,0.0938534416303386,-0.352,0.461,0.813,0.174484836859913,0.1418762061165606,4.911913638828856,-0.001528564453125,0.0982766879132432,0.0982885745978868,-0.901,0.713,1.614,1.6724239958040474,-0.0378011899967968,9.166884387905284,-0.00291650390625,0.055111482018517,0.0551885988707133,-0.261,0.247,0.508,0.0624640421381283,0.0189979067511023,4.729237656616327,2nd_test,596,2004.02.16.13.52.39,0.0766109442675612,0
-0.001596875,0.0772861356750234,0.0773026311152715,-0.33,0.369,0.6990000000000001,0.3969041106344453,0.0004034613001456,4.773446837080925,-0.002212109375,0.094359666230734,0.094385592327762,-0.398,0.393,0.791,0.1258747465816494,0.1300977650344341,4.216745269910413,-0.0019219238281249,0.1015846610812971,0.1016028403057863,-0.669,0.725,1.394,1.0816698868995376,0.0888549748792607,7.135627289659293,-0.0026509765625,0.0566195754767847,0.0566816019878253,-0.273,0.249,0.522,0.0833869957172006,-0.0415477910551304,4.816377632619155,2nd_test,298,2004.02.14.12.12.39,0.0764849941543764,0
-0.0017800292968749,0.1257508600771994,0.1257634577866445,-0.649,0.703,1.352,1.909259789834607,-0.1225229509827468,5.589859028741377,-0.001528662109375,0.098370521155424,0.098382398020349,-0.562,0.579,1.141,0.2612405808351563,0.1012558179855743,5.885199097041289,-0.001723828125,0.0999653392011224,0.0999802011650306,-0.598,0.691,1.289,1.1119627774915015,0.0123988506105871,6.9113683703486535,-0.002614990234375,0.0626420250365798,0.0626965826390033,-0.239,0.227,0.4659999999999999,-0.0133943850698385,0.0124315181070571,3.812010000167168,2nd_test,758,2004.02.17.16.52.39,0.0833966812012942,1
-0.0023980468749999,0.1555764349301021,0.1555949155158194,-0.859,0.725,1.584,2.143193923902857,-0.2198977058378289,5.520745952056151,-0.001237841796875,0.1055067784387052,0.1055140395816031,-0.432,0.503,0.935,0.0671166191656369,0.1298081669715464,4.76713811725708,-0.0019623046875,0.1102268144774431,0.110244279985545,-0.688,0.715,1.403,0.785560587515338,0.0154672108016059,6.485597258082353,-0.0028739746093749,0.0682187907010252,0.0682793023892718,-0.283,0.31,0.593,0.2387480406573137,0.0091435739288763,4.54017526758105,2nd_test,880,2004.02.18.13.12.39,0.0913907275228609,1
-0.00181630859375,0.0765141840381884,0.0765357389455246,-0.398,0.356,0.754,0.3525296268183013,-0.1138956322310759,5.200184978655287,-0.002201904296875,0.0956641990035093,0.0956895362801786,-0.474,0.488,0.962,0.2883813120650536,0.1286720228117908,5.099826156185331,-0.002109375,0.1010114036240927,0.1010334257807781,-0.54,0.728,1.268,1.3116460503929748,0.1147239605985222,7.205536131897632,-0.00282177734375,0.0555518749891468,0.0556234954150447,-0.22,0.242,0.4619999999999999,0.1214468166903799,-0.0389845654486317,4.350679477978196,2nd_test,198,2004.02.13.19.32.39,0.0764189602782727,0
-0.0012150390625,0.077163220171686,0.0771727857938762,-0.364,0.356,0.72,0.4433362853016818,0.0340653207998295,4.716688613101321,-0.00281201171875,0.0928225700148197,0.0928651544663686,-0.361,0.405,0.766,0.1756563086517664,0.1032030658976538,4.361162185352428,-0.002479052734375,0.1015304269101426,0.1015606877242155,-0.83,1.03,1.86,1.969244246437748,0.0451429370793935,10.141719429734335,-0.002915234375,0.0568136717971129,0.0568884161717589,-0.286,0.222,0.508,0.2384610392922952,-0.0562536549085586,5.027385524875116,2nd_test,436,2004.02.15.11.12.39,0.0758443636312675,0
-0.00160322265625,0.1987533735694553,0.198759839575617,-0.759,0.693,1.452,0.3930067403957853,-0.1909367796518029,3.818678872033524,-0.00175888671875,0.1320637033677236,0.1320754156900045,-0.632,0.525,1.157,-0.1632404191731029,0.0025732872019309,4.785144886301838,-0.00158623046875,0.14432853414149,0.1443372505437569,-0.696,0.659,1.355,-0.0142909086947495,-0.0183315726702468,4.822040030367492,-0.002947119140625,0.0922852531858034,0.0923322991525548,-0.369,0.325,0.694,-0.1420881496754265,0.1117433432527858,3.996434653775145,2nd_test,953,2004.02.19.01.22.39,0.1213726461779118,1
-0.0016349121093749,0.0753248450845004,0.0753425857308426,-0.381,0.32,0.7010000000000001,0.2916771063217673,0.0051300026649737,5.056901038093452,-0.00188818359375,0.0946587100261251,0.0946775402146346,-0.366,0.466,0.8320000000000001,0.1496741644817172,0.1417680742379944,4.921969866756709,-0.001466650390625,0.0997555051206,0.0997662862155065,-0.647,0.642,1.289,1.021461269306645,-0.011483645338929,6.48515670510097,-0.002719140625,0.0542481712757349,0.0543162757605857,-0.249,0.222,0.471,0.1349939368179629,-0.0706719834004379,4.584261282805048,2nd_test,173,2004.02.13.15.22.39,0.0757315641470218,0
-0.002318017578125,0.1102007272246223,0.1102251037029592,-0.535,0.488,1.023,0.8273301046767609,0.0081091216609612,4.853703757330036,-0.0018154785156249,0.0970287529100262,0.0970457358852805,-0.439,0.413,0.852,0.0743958511390143,0.1344379368361498,4.523640281469203,-0.0019621582031249,0.1025163034082032,0.1025350795059762,-0.664,0.603,1.267,0.9811456835647618,0.0332502588491087,6.47583249745101,-0.002784814453125,0.0594206496707145,0.0594858705814088,-0.247,0.222,0.469,0.0450936174279195,0.0267708919943732,4.152246534877859,2nd_test,815,2004.02.18.02.22.39,0.0807300686741282,1
-0.0022940917968749,0.0956526491086336,0.0956801554068129,-0.447,0.435,0.882,0.5436207732186147,-0.0209130740332341,4.671815154300004,-0.000826904296875,0.094994301683473,0.0949979006244184,-0.388,0.413,0.8009999999999999,0.0631635936691505,0.1030426756536036,4.34746449427846,-0.00174560546875,0.0994170303718317,0.0994323542233927,-0.491,0.796,1.287,1.1577485379099466,0.070873735261067,8.005442556490584,-0.003209326171875,0.0573420791729938,0.0574318188668909,-0.242,0.232,0.474,0.1035227762141213,-0.0020811641510291,4.213692074713266,2nd_test,628,2004.02.16.19.12.39,0.0784480644160048,0
-0.00214765625,0.1617988276209282,0.1618130805802639,-0.715,0.732,1.447,1.8622805302434573,-0.1542554143459095,4.523738114190237,-0.001454931640625,0.1022615940291086,0.1022719435595761,-0.376,0.437,0.813,0.1674594895740351,0.1653763269000689,4.27292163213035,-0.000404443359375,0.105934146101881,0.1059349181562228,-0.522,0.864,1.386,0.8091813822466372,0.0567925335337512,8.155950984147628,-0.003140478515625,0.0647855630661822,0.0648616357110224,-0.305,0.266,0.571,0.1934451586864707,-0.0385556643839764,4.702317427734355,2nd_test,864,2004.02.18.10.32.39,0.0912954154084221,1
-0.001475390625,0.1829302670350198,0.1829362166849418,-0.918,0.669,1.5870000000000002,0.9118408191974584,-0.423249668139527,5.01814247955061,-0.001592138671875,0.1357547964259556,0.1357641324437464,-0.544,0.535,1.0790000000000002,-0.1142833637506264,-0.0574468799880237,4.006949333406585,-0.001503955078125,0.1512958123542084,0.1513032871975915,-0.64,0.742,1.382,-0.0646503473322419,0.0042795986951246,4.904057365429844,-0.002722119140625,0.0923863209772549,0.092426415251962,-0.347,0.344,0.691,0.0219635606696035,0.1358248456629756,3.754337967671849,2nd_test,950,2004.02.19.00.52.39,0.1197534307568553,1
-0.0018719726562499,0.0772601424092203,0.0772828175386919,-0.396,0.437,0.833,0.5316575196159739,0.0418055599042889,5.65455574617941,-0.001222314453125,0.095798543198831,0.0958063407694951,-0.461,0.488,0.949,0.2109481424887671,0.1293213426033962,5.0936085866071,-0.0022306640625,0.1016505388475463,0.1016750112375516,-0.654,0.647,1.3010000000000002,1.2569894540156232,-0.0310751404378596,6.432258939864528,-0.003227099609375,0.0557729496449268,0.0558662338446433,-0.229,0.237,0.4659999999999999,0.1444020536617589,-0.0046145130127011,4.242276303335991,2nd_test,104,2004.02.13.03.52.39,0.0771774792262507,0
-0.002210791015625,0.0775887159233358,0.0776202063611459,-0.342,0.388,0.73,0.3791111272392764,0.0253093529830442,4.998698382605966,-0.00103994140625,0.0952935753056197,0.0952992495912546,-0.376,0.417,0.7929999999999999,0.1946473712690903,0.1058369697094306,4.375690278613602,-0.00093310546875,0.1025510253984714,0.1025552704452274,-0.664,0.867,1.531,1.6536104624286203,0.0683946910190413,8.453977998669426,-0.002814599609375,0.0558894010361493,0.0559602280118712,-0.276,0.227,0.503,0.1187538245387229,0.0111330411833055,4.932074257033367,2nd_test,229,2004.02.14.00.42.39,0.0767568845074454,0
-0.002530419921875,0.1057193442028981,0.1057496229954124,-0.491,0.454,0.945,0.8605328986184082,-0.0335244730774303,4.643042557387244,-0.0023634277343749,0.0940661834846083,0.0940958695481136,-0.457,0.576,1.033,0.2824228917075726,0.1397635574022206,6.121416410306456,-0.00223193359375,0.0993429946287512,0.0993680638302618,-0.667,0.72,1.387,1.4907314936539509,-0.0232821770718938,7.245788759884068,-0.003478564453125,0.0582538066209396,0.0583575736000424,-0.237,0.247,0.484,0.09689483923301,-0.0003443847801472,4.2325268985410265,2nd_test,689,2004.02.17.05.22.39,0.0796866482881894,1
-0.00231982421875,0.1579525577679508,0.1579695922949849,-0.735,0.667,1.402,0.7112063302087432,-0.0888377736029929,4.652794182204656,-0.0010034179687499,0.1307099061975076,0.1307137575995015,-0.52,0.498,1.018,-0.0503541333777266,-0.0286776548807674,3.9781581491159335,-0.0011326171875,0.1378524828287709,0.1378571356287007,-0.854,0.608,1.462,0.092557670052416,-0.008605779245052,6.194818977625769,-0.0029955078125,0.0809974595674626,0.0810528316805619,-0.383,0.371,0.754,0.260173677788317,-0.0518231567643523,4.725313009479047,2nd_test,926,2004.02.18.20.52.39,0.1024153792699651,1
-0.002063427734375,0.1061336133244936,0.1061536697968003,-0.586,0.493,1.079,0.9646319369650572,-0.0099011105853493,5.520299026083625,-0.000841943359375,0.0975018062159054,0.0975054413044952,-0.437,0.427,0.864,0.0743468461183214,0.0694704108902813,4.481801160520169,-0.001649755859375,0.1043031884088165,0.1043162346264502,-0.732,0.576,1.3079999999999998,0.9353785522768528,-0.0420775173107866,7.017124444859688,-0.0032099609375,0.0600372081764589,0.0601229591324624,-0.281,0.264,0.545,0.1112575674239946,-0.0246074298261174,4.673755318267506,2nd_test,799,2004.02.17.23.42.39,0.0808820436151117,1
-0.0020763671875,0.1212138957525968,0.1212316783032337,-0.591,0.532,1.123,0.7446591645433762,0.0034635156321588,4.874963444099748,-0.0023767578125,0.1129721189281374,0.1129971178075463,-0.432,0.552,0.984,0.0890515928838242,0.0658698504664484,4.8850803516534524,-0.002610302734375,0.1159620974635701,0.1159914726543103,-0.579,0.662,1.241,0.4551161480405516,-0.0238251821475787,5.707316105617978,-0.002612841796875,0.0678974688087496,0.0679477241185503,-0.31,0.291,0.601,0.0813982354990141,0.0172283577188671,4.562330880348132,2nd_test,898,2004.02.18.16.12.39,0.0893234733092638,1
-0.002096630859375,0.0756885263166924,0.0757175598983031,-0.344,0.378,0.722,0.32520331504832,0.0463210669448799,4.992236946128513,-0.00171689453125,0.0947263133513455,0.0947418712500906,-0.466,0.417,0.883,0.196032358893337,0.0895134384682029,4.918627781427059,-0.001896240234375,0.1097543689759166,0.1097707485459041,-0.664,0.781,1.445,1.4615057334105144,0.0062993013316436,7.11482804242958,-0.0027732910156249,0.0553902298073814,0.0554596132439803,-0.254,0.291,0.5449999999999999,0.206106647540921,0.0296855264587324,5.247061473627183,2nd_test,9,2004.02.12.12.02.39,0.0776377755623721,0
-0.002520263671875,0.1188539314085091,0.1188806491412053,-0.544,0.571,1.115,0.7442252875255817,-0.0628648992638151,4.803136625852102,-0.0017072753906249,0.1113366985988052,0.1113497878046502,-0.518,0.444,0.962,0.0434844087766506,0.0462884629193166,4.652007068968255,-0.0026594238281249,0.1131344340595758,0.1131656869597764,-0.706,0.62,1.326,0.5285978025296196,0.0120048659778057,6.238640165235787,-0.0028787109375,0.0677671862995898,0.0678283017303617,-0.298,0.283,0.581,0.0346645809117176,-0.0294197264768215,4.393446281174008,2nd_test,897,2004.02.18.16.02.39,0.0875914457951309,1
-0.0022939453125,0.0903547361362259,0.0903838510318284,-0.393,0.476,0.869,0.385410349683454,0.0111948147832529,5.266427515100142,-0.00176796875,0.0946177665527808,0.0946342826936279,-0.422,0.461,0.883,0.150290285757221,0.0950961228995516,4.871384733665543,-0.0020990234375,0.1001586766429091,0.1001806688251281,-0.754,0.735,1.489,1.748396879866723,0.0381459306862968,7.5264021376083,-0.0026289062499999,0.0560397414471191,0.056101370478191,-0.227,0.225,0.452,0.1015314109668747,-0.0413597016198367,4.046246964398098,2nd_test,598,2004.02.16.14.12.39,0.0773604394516059,0
-0.002303662109375,0.4155634455432109,0.4155698306312181,-2.678,2.122,4.8,2.710834902830197,-0.0655885074232399,6.444163658189245,-0.0018054199218749,0.1628025866101413,0.162812597018925,-0.61,0.806,1.416,0.1567344927085541,0.1009631653508417,4.950476896461283,-0.002597900390625,0.1553776833961195,0.1553994002047124,-0.879,0.874,1.753,0.4652180564780432,0.3746158958111781,5.656392488236183,-0.002758544921875,0.1278041544885117,0.1278339214551809,-0.486,0.527,1.013,0.8134602805347289,0.5271454080878122,4.122536444136586,2nd_test,972,2004.02.19.04.32.39,0.1867957333952425,1
-0.00196455078125,0.0766133798616249,0.0766385636190668,-0.352,0.403,0.755,0.4142624303884452,0.0443898574423054,5.258449284068781,-0.001638427734375,0.0938927089751907,0.0939070031687766,-0.481,0.439,0.92,0.1945899777395041,0.088275251249527,5.122088702270576,-0.0019277832031249,0.1001633578287545,0.1001819075462699,-0.701,0.891,1.592,1.717192648686849,0.0732886713203657,8.893821467509888,-0.003288818359375,0.0551178817680425,0.0552159145246809,-0.251,0.229,0.48,0.0955813722853671,-0.0029980563514747,4.54579086765392,2nd_test,331,2004.02.14.17.42.39,0.0751442601603529,0
-0.00103154296875,0.1635198465507432,0.1635231001934436,-0.75,0.728,1.478,1.797294405900856,-0.1686909341896882,4.586507955806749,-0.00127373046875,0.101671298327806,0.1016792766150937,-0.422,0.518,0.94,0.1015756409732184,0.1253953386781253,5.094450090904868,-1.0302734375000188e-05,0.1045141463086183,0.1045141468164268,-0.571,0.708,1.279,0.6982863942568316,0.0235328177518458,6.774202551132025,-0.003116357421875,0.0641436253562347,0.0642192833767387,-0.3,0.295,0.595,0.215869965551311,-0.0101953258968912,4.67149404697333,2nd_test,863,2004.02.18.10.22.39,0.0911730407201252,1
